-1.32044 2.56992 -2.05119 -0.240431 0 -0.185185 1.57803 -0.971742 0 -2.26316 -1.00302 2.00021 -1.53735 -0.848884 0 -1.61015 1.55085 0.122756 -0.103107 -0.266607 -0.963506 -0.732306 2.07108 0.170083 -1.46878 -0.0129995 1.07295 -0.955907 0.282792 -0.216818 0.470485 -0.85379 -1.87805 3.32817 -0.808769 0.86393 0.359391 -0.410883 0.24909 0.89424 -2.10768 -3.63453 -0.183937 -1.42697 -1.34009 -0.134219 -0.303713 -0.118785 0.829615 4.39321 0.0397872 -0.166234 0.745042 2.29432 0.0252591 -1.97667 -0.37501 0.0873272 0.294203 0.176025 1.14399 -1.1895 -0.0880146 0.0816269 0.029442 -0.147462 1.15321 -0.245298 -0.806247 3.26559 -0.17199 -2.15209 0.0962987 -0.563821 1.66519 3.83801 0.245205 2.82477 0.890045 1.98166 -0.574679 -0.319597 -1.80315 -0.774199 -0.199209 0.00882898 1.56616 -0.129342 -0.972537 -0.603857 -0.129189 -0.272542 -0.137445 -0.835866 1.44624 -0.557684 0.346591 -0.201974 0.0881281 0.904403 0.786535 0.899507 -0.691998 -2.71194 -1.57772 1.20955 0.275459 0.576166 -0.129654 1.37516 -1.4069 -0.149563 -0.133505 0.862265 2.58912 -0.212507 1.58608 2.32206 0.073806 0.148245 0.107501 -0.141686 1.48301 -0.0726664 0.419306 0.135926 0.447739 -0.2418 0.107779 -3.68614 0.505143 -0.355156 -0.0983621 0.251097 0.187058 -0.565873 -0.0257706 0.383466 0.83641 -0.230363 -0.113554 0.3253 -0.263081 -0.270369 0.167726 -1.07713 0.297523 0.247947 0.0606904 0.158167 0.376658 0.332858 0.363568 0.584887 0.0862201 0.0604495 -0.116481 -0.229308 -0.436087 -0.243195 -0.534129 -0.264458 0.148449 -1.39937 
0.652978 -0.033575 0.430749 -0.908496 0 -1.3452 -0.669531 2.08143 0 0.681727 0.018046 -0.869704 1.46187 1.74997 0 1.55254 -0.979967 0.0176654 1.90568 -1.89048 0.154281 -0.223436 -1.27828 -0.788091 0.707107 -0.6458 -1.40093 1.36384 0.534337 0.136466 2.04938 0.19753 0.896892 -2.77424 1.23477 -0.234707 0.307684 0.224306 0.624742 1.32432 1.98302 0.104986 -0.558107 0.16209 -0.526004 0.0671189 0.0866337 -1.09471 -0.226949 -0.658111 0.0211822 1.33849 -0.298565 0.220056 -0.313981 2.52772 0.167582 0.617395 1.04057 -0.49687 -0.698866 1.96326 -1.2783 0.317503 0.33768 0.785719 -1.36988 0.217466 -0.383302 0.0987808 -0.0694104 2.65394 -0.691145 1.19072 -0.305909 0.00927179 -0.830806 -2.03802 -0.176989 -0.187912 0.216856 0.65796 0.285727 0.176775 0.711488 0.842674 0.268108 -0.922755 0.570546 0.175008 1.00375 0.997212 1.00201 -0.161764 -2.63676 -1.49288 0.500239 0.807885 0.00440299 -0.230791 -0.139107 -1.54871 0.736972 -1.55229 1.52853 0.19873 -0.201246 0.953995 0.973116 -1.4186 -0.00896745 0.85598 -0.501689 -1.83181 -0.564632 -0.951032 -0.352986 1.24691 0.640385 -0.0242029 -0.960287 0.6227 0.358151 0.127289 0.864102 0.537987 -0.268796 -0.754221 -0.13488 0.0639044 0.157686 -0.150837 0.805142 -0.323718 0.582607 0.295689 -0.252343 0.725349 -0.870644 -0.787881 0.941015 0.804144 -0.17177 -0.100264 0.46426 0.817389 -0.602895 0.614896 0.241268 0.320051 0.906301 0.828811 -0.433601 -0.969898 0.644421 0.662415 0.0710316 -0.853632 -0.302917 -0.886395 1.43653 -0.798555 -0.60676 -0.114908 
0.0286974 -0.113336 0.0465905 0.574356 0 0.262822 1.05743 -0.127069 0 0.470516 -0.00740601 0.971667 -0.107284 -0.465752 0 -0.104366 0.911916 0.0830443 -0.0441425 0.47738 -0.285388 0.250675 0.0485288 0.20656 0.0106928 0.502499 0.151571 0.0302134 -0.49578 -0.30921 -0.333811 -0.191818 0.340227 0.384402 0.142179 0.0405728 0.00476279 0.0426186 -0.651249 -0.00935331 -0.173478 -0.0290041 0.575686 0.454707 0.306432 0.521223 0.517222 0.362906 0.229377 0.0846554 -0.104965 -0.345443 -0.0672023 0.0579777 0.0399182 -0.197207 0.56394 -0.52775 -0.445099 0.652449 0.103882 -0.071862 0.387221 -0.492002 -0.664426 -0.658132 0.473051 0.339388 0.396387 -0.173736 -0.0694104 -0.0870857 0.626509 -0.0379074 0.0198188 -0.0896914 0.609176 0.260842 -0.0742773 -0.00813875 0.3103 -0.453022 -0.0900595 0.0423448 -0.485266 0.00894597 0.104946 0.59135 -0.0631557 -0.0355189 -0.57656 -0.587982 -0.576804 0.103781 0.248499 0.197884 -0.583897 -0.167524 -0.118243 0.0375958 0.0271893 -0.032942 -0.0263332 0.141982 -0.247246 -0.0498987 0.378164 -0.384784 -0.570816 -0.0397455 0.0518223 -0.647601 0.660888 0.437697 0.0405339 0.596994 0.107582 0.00107227 -0.727418 0.083585 0.726919 -0.325015 -0.121382 0.123296 -0.339128 -0.735629 0.424458 0.556445 0.411751 -0.323459 0.0978009 -0.191898 -0.653085 0.40722 0.00822965 -0.0303006 -0.463907 -0.615768 0.459197 0.605692 -0.730441 -0.615665 -0.437311 -0.0359388 0.159402 0.0202549 0.0322203 -0.722999 0.138754 -0.598497 -0.631416 -0.647252 0.544624 -0.0775679 -0.378167 -0.333268 -0.373629 0.667184 -0.126789 0.647327 -0.271846 0.534752 -0.281287 -0.0603336 
-0.020728 -0.421488 0.0637661 0.123446 0 0.217131 -2.11279 -0.520356 0 0.072468 -0.000997264 -2.03444 -0.0246723 0.319445 0 -0.166942 -1.95003 0.0830443 -0.4868 0.215455 -0.116324 -0.34791 -0.0133393 0.515524 0.600395 -1.32114 0.120372 -0.10473 -0.0284806 -0.309302 -0.340314 -0.0429275 0.269778 0.537314 0.033874 0.14281 -0.107774 0.020984 0.455779 -0.145522 -0.190364 0.0308056 -0.0387898 0.391777 -0.194347 0.176345 0.176802 -0.162005 0.386845 -0.0983672 -0.449053 0.216479 0.716553 0.0211608 0.126816 -0.199583 -0.270289 -0.109964 0.158437 -0.119298 -0.0769712 0.0260696 -0.304231 -0.508527 0.20815 0.0898844 0.251043 0.0260274 -0.801328 -0.120346 -0.00950194 -0.102081 -0.0688194 -0.393878 -0.0496996 -0.0918223 -0.0269652 0.184981 0.0568113 0.014536 0.123281 -0.126726 -0.0376943 0.0423448 -0.134697 0.0772069 0.0508643 -0.286313 -0.0116168 -0.101903 0.0294545 0.0456709 0.0290696 -0.108691 0.156372 0.170135 0.3714 -0.201085 -0.753621 -0.0879793 -0.106271 0.00183728 -0.0862394 0.187835 -0.257945 -0.0558985 0.17746 0.673248 0.084351 0.0147191 0.122421 0.102248 -0.161213 0.355917 -0.0281629 -0.394829 0.189789 -0.0755476 0.327952 0.3532 -0.310107 -0.053465 -0.18831 -0.448483 0.193338 0.373558 0.203882 -0.272317 0.178883 0.529326 0.447071 -0.165385 0.212565 0.170505 0.397063 0.0099214 0.075243 0.433026 0.428079 -0.295257 0.366378 0.285171 -0.154471 -0.0724486 -0.180072 -0.0020523 0.0985968 0.358987 0.0919856 0.0456033 0.427442 0.370686 -0.178339 -0.0194746 0.0482349 0.0411124 -0.190537 -0.340202 0.00321753 -0.328693 -0.0594482 -0.292901 -0.231571 -0.0383382 
-0.202231 -0.00931647 0.110724 -0.14132 0 0.179792 -1.81526 -0.0922544 0 -0.240045 -0.028466 -1.68309 -0.0415648 0.24476 0 -0.382325 -1.62692 -0.133858 0.000888236 0.337788 -0.221348 0.477194 -0.144378 0.184233 0.193676 -1.21787 0.0869222 -0.100742 -0.00513364 0.172198 -0.222381 -0.0409285 0.318205 0.424002 0.276793 -0.0778823 -3.72768 0.1358 0.428173 0.0495267 -0.438592 -0.446604 -0.18282 0.441638 0.0365734 0.511509 0.488955 -0.0830197 0.00364093 0.121221 -0.0871015 0.190852 0.208329 0.0810948 0.101787 -0.265226 -0.226541 -0.0167213 0.287885 0.0453188 -0.177342 0.0397389 -0.250466 -0.52926 0.347825 0.198676 0.497853 0.0260274 -0.241223 -0.12055 -0.0781648 -0.099639 -0.171539 -0.122579 0.00642503 -0.0852006 -0.108941 0.333417 0.0683457 -0.248363 -0.270711 0.1749 0.0190637 0.0423448 0.117048 0.153485 -0.0888028 -0.130397 -0.0323993 0.0808889 0.154565 0.155241 0.15394 -0.478683 0.332975 0.260268 0.857679 -0.154816 -0.171161 -0.102841 -0.0969755 -0.0489912 0.0415204 0.221396 -0.512073 -0.16348 -0.0889663 0.285476 0.206891 -0.187963 1.11524 0.163467 -0.350137 0.465031 0.0405339 -0.248914 0.355937 -0.743451 0.450896 -0.142897 -0.458001 0.25819 -0.121382 0.0494676 0.362038 0.448514 -0.108392 -0.120612 -0.363683 -0.0484414 0.274258 -0.42332 0.321997 -0.215948 0.391869 0.203212 0.0695617 0.464547 0.406287 -0.165688 0.442692 0.180228 -0.182306 0.177467 -0.119403 1.65506 0.0116485 0.515433 0.130693 0.211641 0.30761 0.254814 -0.126443 -0.0253195 0.330353 0.331142 0.369612 -0.341634 -0.0503053 -0.341854 -1.01679 -0.349141 -0.234597 -0.0592272 
-0.399705 -0.280266 0.0854123 0.0193129 0 0.182621 0.304419 0.415969 0 0.030161 -0.16589 0.181342 -0.130193 -0.540447 0 -0.49673 0.232738 0.128665 0.383084 0.403287 -0.369701 0.347407 -0.0943539 -0.0847146 -0.115881 0.12142 0.0910273 -0.0710398 -0.514984 0.164893 -0.290389 -0.480949 0.406579 0.247569 0.837018 0.0361112 -0.155071 -0.0281823 -0.593365 0.135181 -0.567149 0.0273093 0.313042 0.767183 0.589468 1.00072 1.00989 0.609155 -0.124584 -0.103322 0.126197 -0.513586 -0.17053 -0.181457 0.136953 -0.539223 0.385808 -0.447267 -0.473977 0.384123 -0.0874945 -0.0154523 0.508126 -0.541104 -0.402327 -0.445249 0.947365 0.0260274 0.579247 -0.231686 -0.216714 -0.216579 0.375939 -0.491656 -0.00733277 -0.148626 0.427564 0.438434 -0.140106 0.214874 0.0987007 -0.0855219 0.0190637 -1.08331 -0.297802 0.0757113 0.0730111 0.678114 -0.000807085 -0.133455 -0.434826 -0.430559 -0.434249 -0.0610591 0.385325 0.402103 -0.474975 -0.143981 0.153893 -0.115374 -0.135168 0.13809 0.05531 0.302589 -0.867654 -0.107777 -0.00562503 -0.713103 -0.4329 0.138672 -0.1194 -0.434322 0.269215 0.577619 0.0405339 0.684803 0.174619 -0.0137736 -0.54566 -0.329938 0.586656 -0.147073 -0.121382 0.234255 -0.492561 -0.507011 0.0106208 0.631656 -0.0797071 -0.180359 0.0135529 -0.116112 -0.409288 -0.038918 0.000852024 0.0106487 0.132143 -0.601904 0.558449 0.632358 -0.576574 -0.610474 0.00846113 -0.0359388 -0.232261 0.0778956 0.115715 -0.508479 0.159029 -0.286965 -0.69511 -0.662748 0.0845327 0.380917 -0.242757 -0.254693 0.135067 0.591579 -0.0160361 0.590226 -0.227358 0.506904 0.118489 0.585968 
1.74916 0.0489074 1.17477 0.5798 0 -0.131879 -0.0574071 -0.436409 0 0.894107 -0.51442 0.0738158 0.793618 1.40017 0 1.47425 -0.0882125 -0.0750197 -0.642241 0.26483 0.0574489 0.0860818 1.00646 -0.325599 0.749214 -0.0980753 -0.450198 0.808146 0.761416 -0.226173 1.4413 1.15255 0.54812 -0.69134 -0.821826 -0.271343 0.440602 1.26892 0.460062 0.888357 1.73817 0.208794 -0.296273 0.258186 -0.626908 -1.35661 -1.17595 -0.894287 -0.100658 -0.304902 -0.0772016 0.71331 -0.232818 1.35895 0.418573 2.17489 -0.30072 0.85979 0.656143 -0.444135 0.147402 2.21036 -0.66103 1.13251 0.0309754 0.568342 -1.74981 -0.0665395 -0.259059 -1.90695 -0.0694104 1.77421 -0.479014 1.35962 -0.697105 0.686847 -0.784717 -0.694511 -0.935352 -1.17681 0.530638 -0.562962 0.0835339 0.0423448 0.379369 0.751972 -0.209995 -0.863777 1.80414 0.450841 0.781369 0.787366 0.778917 0.555729 -2.96882 0.469122 0.445615 -0.417596 0.0129058 0.515679 0.573192 -2.84612 0.0874666 -1.96791 2.30275 0.286691 -0.0477832 0.545671 0.709907 -2.32022 0.853376 0.667195 0.089797 0.169291 -0.115529 -0.667406 -0.159186 -0.706681 0.37478 0.232352 -0.835775 -0.126276 0.692062 0.0231577 0.14755 0.216303 0.133329 -0.767009 0.138085 -0.967417 1.19715 -2.56751 0.2558 0.126278 -0.114875 0.0575176 0.133061 0.574629 -0.217947 -0.689057 0.438782 0.669539 0.321331 -1.28006 0.623479 -1.07995 -0.294669 0.368526 0.149239 0.265228 0.552241 0.599875 0.0269993 0.0487068 0.181344 0.165091 -0.198708 -0.424546 -0.4457 -0.435774 0.974913 -0.349914 0.318867 0.065295 
1.35276 1.34977 0.0123862 1.22077 0 0.410174 0.116649 -0.458046 0 0.267145 0.175325 0.490571 -0.271228 0.302726 0 1.19592 0.131273 -0.0808527 0.533138 0.525483 -0.519277 0.372702 0.435007 0.26243 0.197569 -0.551444 0.283434 0.245078 -0.209955 0.0586184 -0.285882 -0.541599 1.28611 1.47737 1.21944 -0.15194 0.29059 -0.785214 -0.526467 -0.400783 0.990379 -0.22085 0.258842 1.59083 0.383094 1.0291 1.08675 -0.322159 0.26154 -0.433025 0.0460496 0.568178 -0.00725455 0.243296 -0.103511 1.08055 0.108502 -0.29868 0.25919 0.373329 0.754653 -0.0774824 -0.576369 -0.853318 -0.532837 -0.327826 0.616169 0.106013 -0.20963 -0.476664 0.19519 0.998312 0.307653 0.585083 -0.215248 0.0928398 0.305357 -1.23581 0.705262 -0.220954 0.5373 -0.244831 -0.064498 -0.126155 -0.1394 0.279182 0.733273 0.206665 -0.000807085 -0.16746 -0.227645 -0.267124 -0.227067 -0.481815 -0.938185 -0.567761 -0.0651651 -0.339712 -0.431811 0.769594 0.833646 0.0883298 -0.0488878 -0.0568549 -0.0689458 0.710324 0.0765601 0.408618 -0.102531 0.12347 0.760591 -0.2909 0.35698 0.135541 0.0405339 0.0607195 0.364687 0.0316996 -0.476775 -0.225377 0.464955 -0.0288223 -0.0918211 -0.0906158 0.416898 -0.543514 0.111053 0.425898 0.0426143 -0.870003 0.216272 -0.0290622 -0.27189 0.106886 0.830581 -0.105447 -0.797636 -0.344417 0.106136 0.415931 -0.314629 -0.428982 -1.05819 -0.116566 -0.230571 -0.231075 0.410119 -0.470115 0.206345 -0.308877 -0.112734 -0.248923 0.322683 -0.937205 0.0180842 0.0855075 0.00426089 0.163088 -0.565802 0.133843 0.0298495 -0.0365521 -1.11992 -0.255231 
0.185354 1.91427 -1.01993 1.12666 0 0.04048 1.61924 0.993439 0 0.349298 -0.384052 1.61444 -0.938341 -0.387797 0 -0.440529 0.969439 0.30521 0.771183 -0.0532546 -0.0657013 -0.238665 0.909712 0.774843 0.18552 0.0317225 -0.141134 -0.610755 0.231314 -0.320836 -0.232266 -0.202916 -1.70154 -0.868449 -1.24901 -0.790856 1.54283 -1.23322 0.0791532 -0.0594386 0.173759 -0.748812 0.298416 -1.92159 -0.631694 -1.38944 -1.43099 -0.727812 0.941161 -0.606833 0.0512272 0.356082 0.571762 -0.433523 -1.24682 0.165514 -0.457017 0.0470752 -0.585171 -0.193093 0.882706 -2.09356 -0.179115 1.67362 0.100542 -0.0830718 -1.20919 -0.732928 -0.547008 0.399169 0.468595 -0.985448 0.128393 0.424191 -0.711914 0.721859 0.000377394 0.108618 0.540458 0.178522 0.430376 -1.14485 -0.943726 0.499155 -0.371289 -0.577493 -0.623098 -0.62271 0.128628 -0.870146 -0.2997 -0.232051 -0.29347 0.566318 -0.0340207 -0.581539 -0.214536 0.728983 -0.90711 0.27788 0.201328 0.734194 -1.72434 -0.818304 1.13616 1.15256 0.580666 0.743192 -0.320503 0.716212 1.71194 -0.0257643 0.316101 -1.06245 -1.19332 -0.31169 -1.22347 -1.35444 0.112726 0.464297 -0.43477 -0.614648 1.25435 -0.447462 -0.252326 -0.00353662 0.362386 -0.324637 0.350303 -2.14128 1.30295 -1.57142 -0.196605 0.493137 -1.16341 -0.793507 -0.296423 0.0709561 -0.090954 -0.30713 0.0732334 0.169285 0.110742 -0.254522 0.863161 0.496711 0.465321 -0.0312026 -1.11307 0.0470249 0.241133 0.293848 -0.108079 0.905168 -0.485992 -0.391409 -0.27254 -0.0480472 0.524608 -0.0275638 -0.320828 0.200866 0.800278 0.585995 
-0.39703 -0.549675 0.0385581 1.47174 0 0.148616 -2.12668 -0.0187558 0 1.89943 -0.250952 -2.12236 -0.317856 0.241389 0 -0.459436 -2.51141 -0.0105302 -0.0731347 1.83587 -0.31551 -0.25159 -0.13528 1.83681 3.13762 -1.50748 0.0564476 -1.21992 -0.681016 -0.705837 -0.229423 -0.343872 0.043971 0.244578 0.638414 0.226445 -0.298976 0.143584 0.479635 -0.206054 -0.49466 0.364931 0.356174 0.31748 -0.327677 0.291834 0.271771 -0.269461 1.92335 -0.0463049 -0.522602 0.185667 2.91743 -2.42031 -0.182726 -0.558104 -0.16522 -0.912352 -0.652837 -0.00324318 0.257113 -0.101347 -0.443944 -0.483081 0.099543 -0.560718 0.482217 0.685656 -1.4129 -0.125288 -0.119767 -0.473961 0.258907 0.0011732 0.135114 0.170575 0.55681 1.35867 2.15313 -0.341679 2.4498 -1.73632 1.34429 0.0209665 -0.995341 -0.830848 -0.11935 -0.247619 -0.0371519 0.0612007 -1.04221 -0.929153 -1.04617 -0.327975 0.518545 0.429973 0.364407 -0.204202 -0.733364 0.27357 0.203769 -0.0103755 0.393743 0.696222 -0.706845 -0.0599386 0.562341 1.85077 -0.952464 -0.0389154 0.0743207 -0.275624 -0.0963174 0.590616 -3.25084 -0.417423 -0.188634 -0.0714675 0.260699 0.761436 0.0116239 -1.70193 -0.101379 -1.61439 0.0679462 0.369187 0.379504 -0.318082 0.57224 0.93818 0.257471 -0.0388014 -0.352166 0.736656 -0.863034 -0.0135028 -0.954029 0.499744 0.497357 -0.333261 0.28466 0.332996 -1.07532 -0.199611 0.0574722 0.0442952 -0.00351539 0.32794 -1.1162 -0.0454219 0.457487 0.413796 -2.37656 0.0227311 -1.29254 -1.15026 -0.480241 -0.0873186 0.415981 -0.0409911 -0.535147 0.4924 -0.137147 0.0360212 
